seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_127531	1	3	1	1525	0.773	0.773	1	3	1	1525	NA	NA	0	1	3	1	1525	0.773	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_127531||full	0.773	ssDNA
k141_127320	1	5	2	1170	0.98	0.98	1	5	2	1170	NA	NA	0	1	5	2	1170	0.98	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_127320||full	0.98	dsDNAphage
k141_127232	1	3	2	1973	1.0	1.0	1	3	2	1973	NA	NA	0	1	3	2	1973	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_127232||full	1.0	ssDNA
k141_127201	1	2	1	1241	0.827	0.827	1	2	1	1241	NA	NA	0	1	2	1	1241	0.827	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_127201||full	0.827	dsDNAphage
k141_127179	1	2	61	1424	0.807	0.807	1	2	61	1424	NA	NA	0	1	2	61	1424	0.807	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_127179||full	0.807	ssDNA
k141_127101	1	2	404	1895	0.853	0.853	1	2	404	1895	NA	NA	0	1	2	404	1895	0.853	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_127101||full	0.853	ssDNA
k141_127080	1	5	515	2635	0.993	0.993	1	5	515	2635	NA	NA	0	1	5	515	2635	0.993	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	k141_127080||full	0.993	ssDNA
k141_12697	1	4	2	1315	0.68	0.68	1	4	2	1315	NA	NA	0	1	4	2	1315	0.68	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_12697||full	0.68	dsDNAphage
k141_126930	1	4	3	1017	0.527	0.527	1	4	3	1017	NA	NA	0	1	4	3	1017	0.527	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_126930||full	0.527	dsDNAphage
k141_126923	1	2	1	1039	0.6	0.6	1	2	1	1039	NA	NA	0	1	2	1	1039	0.6	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_126923||full	0.6	dsDNAphage
k141_126883	1	3	2	1069	0.773	0.773	1	3	2	1069	NA	NA	0	1	3	2	1069	0.773	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_126883||full	0.773	ssDNA
k141_126789	1	3	46	1557	0.96	0.96	1	3	46	1557	NA	NA	0	1	3	46	1557	0.96	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_126789||full	0.96	ssDNA
k141_126720	1	3	3	1102	0.507	0.507	1	3	3	1102	NA	NA	0	1	3	3	1102	0.507	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_126720||full	0.507	dsDNAphage
k141_126630	1	3	1	2038	0.993	0.993	1	3	1	2038	NA	NA	0	1	3	1	2038	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_126630||full	0.993	ssDNA
k141_126536	1	2	80	1470	0.58	0.58	1	2	80	1470	NA	NA	0	1	2	80	1470	0.58	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_126536||full	0.58	dsDNAphage
k141_126363	1	3	3	1620	0.52	0.52	1	3	3	1620	NA	NA	0	1	3	3	1620	0.52	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_126363||full	0.52	dsDNAphage
k141_126291	1	3	2	1086	0.58	0.58	1	3	2	1086	NA	NA	0	1	3	2	1086	0.58	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_126291||full	0.58	dsDNAphage
k141_126255	1	2	3	1054	0.773	0.773	1	2	3	1054	NA	NA	0	1	2	3	1054	0.773	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_126255||full	0.773	dsDNAphage
k141_125946	1	3	2	1265	0.88	0.88	1	3	2	1265	NA	NA	0	1	3	2	1265	0.88	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_125946||full	0.88	dsDNAphage
k141_125900	1	3	3	1042	0.62	0.62	1	3	3	1042	NA	NA	0	1	3	3	1042	0.62	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_125900||full	0.62	dsDNAphage
k141_1258	1	2	3	1278	0.993	0.993	1	2	3	1278	NA	NA	0	1	2	3	1278	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_1258||full	0.993	ssDNA
k141_125731	1	3	1	1473	0.533	0.533	1	3	1	1473	NA	NA	0	1	3	1	1473	0.533	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_125731||full	0.533	dsDNAphage
k141_125695	1	5	25	3366	0.507	0.507	1	5	25	3366	NA	NA	0	1	5	25	3366	0.507	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_125695||full	0.507	dsDNAphage
k141_125666	1	3	3	2073	0.76	0.76	1	3	3	2073	NA	NA	0	1	3	3	2073	0.76	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_125666||full	0.76	ssDNA
k141_125509	1	2	2	897	0.987	0.987	1	2	2	897	NA	NA	0	1	2	2	897	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_125509||full	0.987	ssDNA
k141_12543	1	3	1	1024	0.94	0.94	1	3	1	1024	NA	NA	0	1	3	1	1024	0.94	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_12543||full	0.94	dsDNAphage
k141_12502	1	4	3	2675	0.607	0.607	1	4	3	2675	NA	NA	0	1	4	3	2675	0.607	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_12502||full	0.607	ssDNA
k141_124976	1	3	1	2397	0.78	0.78	1	3	1	2397	NA	NA	0	1	3	1	2397	0.78	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_124976||full	0.78	ssDNA
k141_124964	1	7	289	4835	0.507	0.507	1	7	289	4835	NA	NA	0	1	7	289	4835	0.513	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	k141_124964||full	0.507	dsDNAphage
k141_124447	1	4	3	1557	0.967	0.967	1	4	3	1557	NA	NA	0	1	4	3	1557	0.967	0.0	25.0	0.0	75.0	0.0	0.0	2	dsDNAphage	linear	k141_124447||full	0.967	dsDNAphage
k141_124391	1	5	1	2293	0.507	0.507	1	5	1	2293	NA	NA	0	1	5	1	2293	0.507	0.0	0.0	0.0	20.0	20.0	60.0	0	dsDNAphage	linear	k141_124391||full	0.507	dsDNAphage
k141_124352	1	7	43	3235	0.847	0.847	1	7	43	3235	NA	NA	0	1	7	43	3235	0.847	0.0	0.0	0.0	42.9	0.0	57.1	0	dsDNAphage	linear	k141_124352||full	0.847	dsDNAphage
k141_124305	1	10	2	4625	0.707	0.707	1	10	2	4625	NA	NA	0	1	10	2	4625	0.707	0.0	10.0	0.0	30.0	0.0	60.0	0	dsDNAphage	linear	k141_124305||full	0.707	dsDNAphage
k141_12411	1	2	58	1671	0.62	0.62	1	2	58	1671	NA	NA	0	1	2	58	1671	0.62	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_12411||full	0.62	dsDNAphage
k141_124065	1	3	3	1531	0.973	0.973	1	3	3	1531	NA	NA	0	1	3	3	1531	0.973	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_124065||full	0.973	dsDNAphage
k141_124031	1	2	142	2566	0.807	0.807	1	2	142	2566	NA	NA	0	1	2	142	2566	0.807	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_124031||full	0.807	ssDNA
k141_123966	1	3	3	1033	0.547	0.547	1	3	3	1033	NA	NA	0	1	3	3	1033	0.547	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_123966||full	0.547	dsDNAphage
k141_123894	1	5	2	1818	0.953	0.953	1	5	2	1818	NA	NA	0	1	5	2	1818	0.953	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_123894||full	0.953	dsDNAphage
k141_123588	1	2	346	1002	0.953	0.953	1	2	346	1002	NA	NA	0	1	2	346	1002	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_123588||full	0.953	ssDNA
k141_123222	1	4	2	1737	0.987	0.987	1	4	2	1737	NA	NA	0	1	4	2	1737	0.987	0.0	0.0	0.0	75.0	0.0	25.0	0	dsDNAphage	linear	k141_123222||full	0.987	dsDNAphage
k141_1231	1	3	393	2669	0.993	0.993	1	3	393	2669	NA	NA	0	1	3	393	2669	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_1231||full	0.993	ssDNA
k141_122812	1	5	95	4134	0.507	0.507	1	5	95	4134	NA	NA	0	1	5	95	4134	0.507	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_122812||full	0.507	dsDNAphage
k141_122390	1	4	64	2136	0.713	0.713	1	4	64	2136	NA	NA	0	1	4	64	2136	0.713	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_122390||full	0.713	dsDNAphage
k141_122324	1	4	1	1447	1.0	1.0	1	4	1	1447	NA	NA	0	1	4	1	1447	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_122324||full	1.0	ssDNA
k141_122160	1	3	1	1133	0.913	0.913	1	3	1	1133	NA	NA	0	1	3	1	1133	0.913	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_122160||full	0.913	ssDNA
k141_121847	1	2	3	1007	0.873	0.873	1	2	3	1007	NA	NA	0	1	2	3	1007	0.873	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_121847||full	0.873	ssDNA
k141_121845	1	3	3	2161	0.593	0.593	1	3	3	2161	NA	NA	0	1	3	3	2161	0.593	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_121845||full	0.593	ssDNA
k141_12182	1	20	3	9846	0.907	0.94	1	20	3	9846	NA	NA	0	1	20	3	9846	0.907	0.0	5.0	0.0	25.0	0.0	70.0	0	dsDNAphage	linear	k141_12182||full	0.907	dsDNAphage
k141_121710	1	4	3	1748	0.993	0.993	1	4	3	1748	NA	NA	0	1	4	3	1748	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_121710||full	0.993	dsDNAphage
k141_121477	1	4	2	1650	1.0	1.0	1	4	2	1650	NA	NA	0	1	4	2	1650	1.0	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_121477||full	1.0	ssDNA
k141_121399	1	3	2	1722	0.56	0.56	1	3	2	1722	NA	NA	0	1	3	2	1722	0.56	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_121399||full	0.56	dsDNAphage
k141_121326	1	2	202	2880	0.827	0.827	1	2	202	2880	NA	NA	0	1	2	202	2880	0.827	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_121326||full	0.827	ssDNA
k141_121054	1	4	1	1219	0.967	0.967	1	4	1	1219	NA	NA	0	1	4	1	1219	0.967	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_121054||full	0.967	ssDNA
k141_121048	1	9	2	6203	0.947	0.947	1	9	2	6203	NA	NA	0	1	9	2	6203	0.947	0.0	11.1	0.0	44.4	0.0	44.4	1	dsDNAphage	linear	k141_121048||full	0.947	dsDNAphage
k141_120996	1	2	1	1644	0.747	0.747	1	2	1	1644	NA	NA	0	1	2	1	1644	0.747	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_120996||full	0.747	ssDNA
k141_120931	1	5	2	1480	0.88	0.88	1	5	2	1480	NA	NA	0	1	5	2	1480	0.88	0.0	20.0	0.0	60.0	0.0	20.0	1	dsDNAphage	linear	k141_120931||full	0.88	dsDNAphage
k141_12081	1	2	24	1305	0.993	0.993	1	2	24	1305	NA	NA	0	1	2	24	1305	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_12081||full	0.993	ssDNA
k141_120704	1	2	113	1199	0.9	0.9	1	2	113	1199	NA	NA	0	1	2	113	1199	0.9	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_120704||full	0.9	dsDNAphage
k141_120619	1	3	3	1430	0.96	0.96	1	3	3	1430	NA	NA	0	1	3	3	1430	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_120619||full	0.96	ssDNA
k141_120608	1	4	1	2150	0.52	0.52	1	4	1	2150	NA	NA	0	1	4	1	2150	0.52	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_120608||full	0.52	dsDNAphage
k141_120601	1	7	1	6625	0.66	0.66	1	7	1	6625	NA	NA	0	1	7	1	6625	0.66	0.0	57.1	0.0	42.9	0.0	0.0	2	dsDNAphage	linear	k141_120601||full	0.66	dsDNAphage
k141_120539	1	2	514	1315	0.847	0.847	1	2	514	1315	NA	NA	0	1	2	514	1315	0.847	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_120539||full	0.847	ssDNA
k141_120501	1	3	1	1441	1.0	1.0	1	3	1	1441	NA	NA	0	1	3	1	1441	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_120501||full	1.0	ssDNA
k141_120070	1	3	101	1882	0.833	0.833	1	3	101	1882	NA	NA	0	1	3	101	1882	0.833	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_120070||full	0.833	ssDNA
k141_120052	1	4	2	2508	0.813	0.813	1	4	2	2508	NA	NA	0	1	4	2	2508	0.813	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_120052||full	0.813	dsDNAphage
k141_120001	1	3	1	1034	0.747	0.747	1	3	1	1034	NA	NA	0	1	3	1	1034	0.747	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_120001||full	0.747	dsDNAphage
k141_119958	1	2	99	2518	0.62	0.62	1	2	99	2518	NA	NA	0	1	2	99	2518	0.62	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_119958||full	0.62	dsDNAphage
k141_119847	1	4	2	1543	0.527	0.527	1	4	2	1543	NA	NA	0	1	4	2	1543	0.527	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_119847||full	0.527	dsDNAphage
k141_119779	1	3	2	2115	0.867	0.867	1	3	2	2115	NA	NA	0	1	3	2	2115	0.867	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_119779||full	0.867	dsDNAphage
k141_119730	1	3	2	1561	0.927	0.927	1	3	2	1561	NA	NA	0	1	3	2	1561	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_119730||full	0.927	ssDNA
k141_119677	1	13	1	11988	0.993	0.993	1	13	1	11988	NA	NA	0	1	13	1	11988	0.993	0.0	15.4	0.0	61.5	0.0	23.1	4	dsDNAphage	linear	k141_119677||full	0.993	dsDNAphage
k141_119652	1	2	303	1162	0.94	0.94	1	2	303	1162	NA	NA	0	1	2	303	1162	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_119652||full	0.94	ssDNA
k141_119228	1	6	28	4975	0.56	0.56	1	6	28	4975	NA	NA	0	1	6	28	4975	0.56	0.0	16.7	0.0	83.3	0.0	0.0	0	dsDNAphage	linear	k141_119228||full	0.56	dsDNAphage
k141_118749	1	4	3	1509	0.833	0.833	1	4	3	1509	NA	NA	0	1	4	3	1509	0.833	0.0	0.0	0.0	25.0	0.0	75.0	1	dsDNAphage	linear	k141_118749||full	0.833	dsDNAphage
k141_118703	1	4	2	1504	0.793	0.793	1	4	2	1504	NA	NA	0	1	4	2	1504	0.793	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_118703||full	0.793	dsDNAphage
k141_118518	1	3	2	2142	0.767	0.767	1	3	2	2142	NA	NA	0	1	3	2	2142	0.767	0.0	0.0	0.0	33.3	33.3	33.3	1	dsDNAphage	linear	k141_118518||full	0.767	dsDNAphage
k141_118476	1	4	3	1474	0.72	0.72	1	4	3	1474	NA	NA	0	1	4	3	1474	0.72	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_118476||full	0.72	dsDNAphage
k141_118362	1	2	1	1117	0.993	0.993	1	2	1	1117	NA	NA	0	1	2	1	1117	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_118362||full	0.993	ssDNA
k141_118120	1	3	3	1386	0.853	0.853	1	3	3	1386	NA	NA	0	1	3	3	1386	0.853	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_118120||full	0.853	ssDNA
k141_117849	1	4	3	1285	0.673	0.673	1	4	3	1285	NA	NA	0	1	4	3	1285	0.673	0.0	0.0	0.0	25.0	50.0	25.0	0	dsDNAphage	linear	k141_117849||full	0.673	dsDNAphage
k141_117581	1	3	106	3453	0.627	0.627	1	3	106	3453	NA	NA	0	1	3	106	3453	0.627	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_117581||full	0.627	dsDNAphage
k141_117503	1	3	34	1056	0.947	0.947	1	3	34	1056	NA	NA	0	1	3	34	1056	0.947	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_117503||full	0.947	dsDNAphage
k141_117467	1	4	2	1051	0.88	0.88	1	4	2	1051	NA	NA	0	1	4	2	1051	0.88	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_117467||full	0.88	dsDNAphage
k141_117304	1	3	2	2949	0.987	0.987	1	3	2	2949	NA	NA	0	1	3	2	2949	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_117304||full	0.987	ssDNA
k141_117279	1	2	2	926	0.967	0.967	1	2	2	926	NA	NA	0	1	2	2	926	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_117279||full	0.967	ssDNA
k141_117261	1	4	191	1235	0.76	0.76	1	4	191	1235	NA	NA	0	1	4	191	1235	0.76	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_117261||full	0.76	dsDNAphage
k141_117239	1	3	3	1718	1.0	1.0	1	3	3	1718	NA	NA	0	1	3	3	1718	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_117239||full	1.0	ssDNA
k141_117162	1	4	2	1236	0.66	0.66	1	4	2	1236	NA	NA	0	1	4	2	1236	0.66	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_117162||full	0.66	dsDNAphage
k141_116991	1	4	3	1543	0.64	0.64	1	4	3	1543	NA	NA	0	1	4	3	1543	0.64	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_116991||full	0.64	dsDNAphage
k141_116490	1	2	103	1542	0.953	0.953	1	2	103	1542	NA	NA	0	1	2	103	1542	0.953	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_116490||full	0.953	dsDNAphage
k141_116414	1	3	3	1578	0.587	0.587	1	3	3	1578	NA	NA	0	1	3	3	1578	0.587	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_116414||full	0.587	dsDNAphage
k141_116278	1	2	2	1393	1.0	1.0	1	2	2	1393	NA	NA	0	1	2	2	1393	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_116278||full	1.0	ssDNA
k141_116210	1	4	2	1213	0.987	0.987	1	4	2	1213	NA	NA	0	1	4	2	1213	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_116210||full	0.987	dsDNAphage
k141_116122	1	3	1	1059	0.993	0.993	1	3	1	1059	NA	NA	0	1	3	1	1059	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_116122||full	0.993	ssDNA
k141_116055	1	3	2	1755	0.527	0.527	1	3	2	1755	NA	NA	0	1	3	2	1755	0.527	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_116055||full	0.527	dsDNAphage
k141_115849	1	10	1	5452	0.727	0.727	1	10	1	5452	NA	NA	0	1	10	1	5452	0.727	0.0	0.0	0.0	10.0	0.0	90.0	0	dsDNAphage	linear	k141_115849||full	0.727	dsDNAphage
k141_115698	1	3	506	1393	1.0	1.0	1	3	506	1393	NA	NA	0	1	3	506	1393	1.0	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	k141_115698||full	1.0	dsDNAphage
k141_115692	1	2	597	1342	0.987	0.987	1	2	597	1342	NA	NA	0	1	2	597	1342	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_115692||full	0.987	dsDNAphage
k141_115647	1	4	3	1126	0.673	0.673	1	4	3	1126	NA	NA	0	1	4	3	1126	0.673	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_115647||full	0.673	dsDNAphage
k141_115524	1	4	3	2438	0.987	0.987	1	4	3	2438	NA	NA	0	1	4	3	2438	0.987	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_115524||full	0.987	ssDNA
k141_115203	1	3	51	1630	0.967	0.967	1	3	51	1630	NA	NA	0	1	3	51	1630	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_115203||full	0.967	ssDNA
k141_115146	1	4	3	2752	0.613	0.613	1	4	3	2752	NA	NA	0	1	4	3	2752	0.613	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_115146||full	0.613	ssDNA
k141_115128	1	3	3	1144	0.573	0.573	1	3	3	1144	NA	NA	0	1	3	3	1144	0.573	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_115128||full	0.573	dsDNAphage
k141_114756	1	9	1	4025	0.947	0.947	1	9	1	4025	NA	NA	0	1	9	1	4025	0.947	0.0	0.0	0.0	33.3	11.1	55.6	1	dsDNAphage	linear	k141_114756||full	0.947	dsDNAphage
k141_114702	1	3	1	1006	0.767	0.767	1	3	1	1006	NA	NA	0	1	3	1	1006	0.767	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_114702||full	0.767	dsDNAphage
k141_114389	1	2	2	1054	0.96	0.96	1	2	2	1054	NA	NA	0	1	2	2	1054	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_114389||full	0.96	ssDNA
k141_114218	1	3	2	1846	0.973	0.973	1	3	2	1846	NA	NA	0	1	3	2	1846	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_114218||full	0.973	ssDNA
k141_114168	1	5	3	2727	0.853	0.853	1	5	3	2727	NA	NA	0	1	5	3	2727	0.853	0.0	60.0	0.0	40.0	0.0	0.0	2	dsDNAphage	linear	k141_114168||full	0.853	dsDNAphage
k141_11402	1	3	253	2626	0.993	0.993	1	3	253	2626	NA	NA	0	1	3	253	2626	0.993	0.0	0.0	0.0	66.7	0.0	33.3	2	dsDNAphage	linear	k141_11402||full	0.993	dsDNAphage
k141_113789	1	3	3	1281	0.58	0.58	1	3	3	1281	NA	NA	0	1	3	3	1281	0.58	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_113789||full	0.58	dsDNAphage
k141_11370	1	3	2	1532	0.78	0.78	1	3	2	1532	NA	NA	0	1	3	2	1532	0.78	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_11370||full	0.78	ssDNA
k141_113583	1	2	3	932	0.827	0.827	1	2	3	932	NA	NA	0	1	2	3	932	0.827	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_113583||full	0.827	ssDNA
k141_113575	1	2	1	1495	0.62	0.62	1	2	1	1495	NA	NA	0	1	2	1	1495	0.62	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_113575||full	0.62	dsDNAphage
k141_113574	1	2	96	1262	1.0	1.0	1	2	96	1262	NA	NA	0	1	2	96	1262	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_113574||full	1.0	ssDNA
k141_113390	1	2	2	1530	0.527	0.527	1	2	2	1530	NA	NA	0	1	2	2	1530	0.527	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	k141_113390||full	0.527	dsDNAphage
k141_113042	1	2	375	1370	1.0	1.0	1	2	375	1370	NA	NA	0	1	2	375	1370	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_113042||full	1.0	ssDNA
k141_113040	1	2	165	1190	0.96	0.96	1	2	165	1190	NA	NA	0	1	2	165	1190	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_113040||full	0.96	ssDNA
k141_11289	1	4	1	1228	0.967	0.967	1	4	1	1228	NA	NA	0	1	4	1	1228	0.967	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_11289||full	0.967	ssDNA
k141_112729	1	4	60	1154	0.987	0.987	1	4	60	1154	NA	NA	0	1	4	60	1154	0.987	0.0	0.0	0.0	75.0	0.0	25.0	0	dsDNAphage	linear	k141_112729||full	0.987	dsDNAphage
k141_112504	1	2	29	1371	0.88	0.88	1	2	29	1371	NA	NA	0	1	2	29	1371	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_112504||full	0.88	ssDNA
k141_112479	1	3	3	1318	0.993	0.993	1	3	3	1318	NA	NA	0	1	3	3	1318	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_112479||full	0.993	ssDNA
k141_112476	1	3	1	2466	0.593	0.593	1	3	1	2466	NA	NA	0	1	3	1	2466	0.593	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_112476||full	0.593	ssDNA
k141_11234	1	2	410	1457	0.987	0.987	1	2	410	1457	NA	NA	0	1	2	410	1457	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_11234||full	0.987	ssDNA
k141_11229	1	3	238	1151	0.613	0.613	1	3	238	1151	NA	NA	0	1	3	238	1151	0.613	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_11229||full	0.613	dsDNAphage
k141_112115	1	4	276	1798	0.76	0.76	1	4	276	1798	NA	NA	0	1	4	276	1798	0.76	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_112115||full	0.76	ssDNA
k141_111935	1	3	1	1165	0.987	0.987	1	3	1	1165	NA	NA	0	1	3	1	1165	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_111935||full	0.987	ssDNA
k141_111716	1	3	1	2162	0.747	0.747	1	3	1	2162	NA	NA	0	1	3	1	2162	0.747	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_111716||full	0.747	dsDNAphage
